date,category,title,source,link,priority
2026-01-12,OSINT,"China made quiet border advances as ties warmed, Indian critics warn - The Washington Post",Global Search: India-China border status,https://news.google.com/rss/articles/CBMif0FVX3lxTE1VYlJxUjNiQVFBLTZqajd3SEMzRXBkVDVZaHZzeDN4eDh3NXF5VG9lTnl3aFA4YURNSUh5M1A2eC1RcjJablo2dGZ6WWJGRERKZU1mbGFVeGNnU09SaENJVEtvcHFMSnJ0Wm5WY2xnNi1aU3NjV1RRenNsZzJlems?oc=5,NORMAL
2026-01-12,OSINT,How China–India relations will shape Asia and the global order - Chatham House,Global Search: India-China border status,https://news.google.com/rss/articles/CBMimwFBVV95cUxQNzJaQ25yWW44dVJVMVgxZUpGTzR6LUdjSzdPbzRQcTlFVEZmTGprMEZaUGhGT205d1k2RXFVOElvYUV2cjBJR2xKSXFtMUtoU3NBUEZRRU1GYnN2N0dUTTQxN2JMaE9pR0hPRzBaRVJwOG1qbEdqSU1YS0RPSkQ2R1BaNThIZkJOYUhGVUx3ZUpSZW1kUFduLUt1dw?oc=5,NORMAL
2026-01-12,OSINT,Can the new India-China bonhomie reshape trade and hurt the US in Asia? - Al Jazeera,Global Search: India-China border status,https://news.google.com/rss/articles/CBMitgFBVV95cUxPWnY4OWpqOVg3TE96enZTYWM4ZTVqeVdYbG5QVlRIOHllMktsRkRsUTdiRXVCTXMtWUppNlozbFBWYTNKWWwtZ0VXTzA0NnBUdExfbU9ESFNwZWh3WTRLN1Z1cWdHOWpYd2dlRVItaElIQTVRSVUybWVnMjZWb2FBajZ5SEN5Z1NnMVBrZWJlcUdERjFVUHFSbE5YeUJyZmpmYWQ5cWJLeGxwX3Zha21BUDZRZjZwUdIBuwFBVV95cUxNWkpzSXhjWWdlY3JSNXhVb1pDa002QnZvVEROTVJxTVZYZjZDcXl0MnJxdXBkdW9oQTdFX3JOMm00aUJka2RlTkkzMWcwS0dJU0dfWmYxbVFSVlBRTGFfaHpjNzFoaGJETmNxNWt4V3ZiVmFjREc3ZzUycmFPdzFPejJzY1BmWl9ENjhGWTRVTnVsTnV4RUhWdUZBU3RTX2tXSFQ0dG4waG5ZekowY3NUR21WMFE0d0FFNDlv?oc=5,NORMAL
2026-01-12,OSINT,"Look forward to meeting Xi, says PM as India, China move to rebuild ties – border, trade, flights - The Indian Express",Global Search: India-China border status,https://news.google.com/rss/articles/CBMi3wFBVV95cUxQN2xkTTdGcHBLZ2VhNHBZWnN1cVJGcUlBOE91X0Y1VzBKbEY3ZURIY1JPakdOMWcwUVlPYXIxR195NlJzSDRxRDk5cjdiY3pka3RWWFpwNWNNc3JDOVY3UDdlcW9iVnMyNDFkQW1ia0dVRmhQZTJ5d3Q0aENlTHU1N1M5cjZfclk5VWRCQThpNW1jM2JBMkhqYnJ1dmtpenE0cmtTNE1VSnNzRmJrekZ4NDJwQlVrbllhaXNRSXVqeUNQVG9NdTlxdVI4UXFjdUxBREtFaVRPbERRRVVIX3Zr0gHmAUFVX3lxTE8xUlpKd05RaWVCM1Vrc19mMFRVdGZhMU1tNm1mNUZ3Si1oTVRCZmVabXVka01wRDVoa0ZPX1g1ek1DbFVBNUwtWTh1TWRVYlNkdzZqbDlCVnNaeU5LdHlTb2lVMlVkTUJwSEJraE5oejZhQkJiMTB5TlF1M3kwVjljRUswbVFPRWZ0VTVucEdKWHp2Wm5HMlRsTDdQVUtkbXdSRllMcnlkSzg0M1ZWeGV4a0RBY3FtX2tjWU1aLTRwQ2dhOVBaTWxrM0g4dXgzNVdKVWFGWjdINC1WSUJxX01jYjRuNnlB?oc=5,NORMAL
2026-01-12,OSINT,India -China Border Conundrum; the McMahon Line!! - Daily Excelsior,Global Search: India-China border status,https://news.google.com/rss/articles/CBMigwFBVV95cUxQV0xKeTNLbDRzZDcyUC1ZN3Q3NGR5MGdKcE5iVGEtSWdramlYU1hGSWJ6TUZ2Z3QwaEh0UFQ0dUtVVnFFd25NN0VlM2RrUEdnUGFLZk9BTU1OVmxKS2VQVFVDQmtVZ2lKUDFrWENXbzEzeEl5SWRHcUZLRVN4dHhoN01oTQ?oc=5,NORMAL
2026-01-12,OSINT,India-China Relations: New Chapter of Strategic Partnership on sidelines of SCO Summit 2025 - Vision IAS,Global Search: India-China border status,https://news.google.com/rss/articles/CBMizAFBVV95cUxOdnBZeDR0ZE8tMlFZLVBNdWhOOE0wdFRtZFpoVWNDMW9fNW53Vk5Vc3BPSnJrWF9QVURTdEVLajN2SVROaVA2VzFRdWNaWldndUxVNWRGZUNzZlNFOW9CV1czV0FVWkhUYllTUHJqLXUxZzVUWjJqaElWVU5pTS1aUHh1MEtua3NoQkxmdU5yLXpJSWRHa3pXTTB0UXI0dmtWeEtKQklYbnBod0hSSG1DUnBOWTNEX3FCdGNhUUVEREpCNXpQR3UzYnRwQjQ?oc=5,NORMAL
2026-01-12,OSINT,"India, China review border situation; prepare for Special Representatives dialogue - ThePrint",Global Search: India-China border status,https://news.google.com/rss/articles/CBMitgFBVV95cUxPaVAteXlIZjdXcHJ6SUdadzlkbXhwdnZTTWtPNXdFelVoQmpsemtxZWhvVFpVeEV3RVp4MGEtUVd3bUFTd3JSUENibzIwazlHcTE3cm4tdXNqcUM3eHdUc2xxR2ZDWk1Qa1lEN1pjdWM0QkRpUlVlTE9iOUZWc012X3FhMHhzZUEzMXRFNUdsalBFRnhvbzNwbWJvbUZqV3djd1NETVRZMFNady00MmNLV1NKWU9zQdIBuwFBVV95cUxPUFEtR3hOVjhQUmhTbkVrTko4RUFYajNQN1RSQmo3LWR0cWJ4ZDNHQmFCMU9pVjRUZUJ3OFdfMU5pNE9ySVB0YWwwTVdrUHZBQ1pwYnF3aFRuSjRGMGpkTGNBeGItVHFsSkIwaDZ0YTdVS3FMeE1SUlZ2Ynpxa3dwSUhKeGhOemxHal9PSjliRzZhUFZ1YnJxS2I4SHU4WDVwNndIY3loN3hBRFVjZU56RFRHM1U4TkJhemtR?oc=5,NORMAL
2026-01-12,OSINT,"Ahead of PM’s SCO Visit, India-China Border Talks Signal Tactical Pause, Not Resolution - Bharat Shakti",Global Search: India-China border status,https://news.google.com/rss/articles/CBMirgFBVV95cUxQbUhibGxYa3BuYUtrcVZ5c0JuQVdNSUx5UkhoZTdWOThXc05jcjlGRWNJbzJleXBMcDEyeWxmVzJMbkJRRUdsU0QyVzFhbEJ2YjdLY3VlaHZiekh3T0xKTy0zdTV1dF92aFp6VDV4b29yY2hzQUhua0hqWmI5cEVCbVRWYVYtUUVDRk1kQWRyWWlCWFd4dDVTalkyaTdGUF9ySElWVjNaS0JUN01CQXc?oc=5,NORMAL
2026-01-12,OSINT,Nepal Between Giants: India–China Rivalry in the Himalayas - Geopolitical Monitor,Global Search: India-China border status,https://news.google.com/rss/articles/CBMimgFBVV95cUxOS3VlOHdGMlZCYjJycW9scUVEMnhWUGFMNUZlTl96YU54dW9aMUo0a0hRVDVIdGg4cWF3b3o0ZlprMUZ1QlZwQnNsbmFfeGpsa2lXVFBPREhIQ1g3OTM2ZVlYOGVKRFJRZ1gtUFNRSE9jSnRZSEFHX2lESTNSSEZzaHVuUGRjTEZWTGRoM2FWcnJHR1BjRk1ubkxR?oc=5,NORMAL
2026-01-12,OSINT,China and India Haven’t Patched Things Up on the Border - Foreign Policy,Global Search: India-China border status,https://news.google.com/rss/articles/CBMikgFBVV95cUxNRmZBakFPWmR5WDNPTFVzbHo0Y24xVTRnNUhpemZ6aGE2UEx3ekgyTVg0eUh2TjdUYnNjY2t4QWtHc1pGNVdJSGpPVEo3UVlwUnRqcXZ4dzJyZmFxU0Q5X1JsWi1nb3NySGNPdk1mUElZYUo0WDNfc2dwU3lOWi1FSTB0b2dCRXpBN3RwdzVIeERIUQ?oc=5,NORMAL
2026-01-12,OSINT,Did Trump’s tariff war force India and China to mend ties? - Al Jazeera,Global Search: India-China border status,https://news.google.com/rss/articles/CBMingFBVV95cUxPSWRTN0VRZVhlUnZ0bzZRa1ZrQ0J2Y1ZRalhiQzl4cFpQcGtQWUxmd1dTZnVVVno0aGktaVRyaFdGZk5aWkxhSGNzampheTBzMFBNTF83a1hYa3p4YlQ3VmRQNWEzdURIMFVaeWVibXlGNUl3OE5RTkZYeF9GbV90NlljUjE1S3RhRE9wNVJKcFlWWGxNd0xGWl9DX2NsUdIBowFBVV95cUxOeHFzUTdSbkFUd2VNcHIzczFlS2RZUTVYd3haUkxVc1NQTGRTZFBrbnc0NlNYS2p5ekNOU1dnNVl6N1p5ZHhpSFN0MDJpTzU1WkREUlE2SXlzNlh5NVlNTkp3aHhDTHRRaExXN2REZi1aS0FTcEFWaHhTNEtjaU1zdDN4amZfRlZmUm9GYkhaVkJPRl9FTi1VdWJXNXZtNU1rT0RB?oc=5,NORMAL
2026-01-12,OSINT,"India-China ties have made good progress, border de-escalation is key, says Jaishankar - The Indian Express",Global Search: India-China border status,https://news.google.com/rss/articles/CBMizwFBVV95cUxNZndxV0ZGUjV2blBjN1NNUndmNDdydFJJX3NTOUl5cUFBVGJuNjh2czdQMURIdkFKQmpqQjFYeUtkR3lwNE5TRllGbktZc1BWR2NOQ1lqY21PZlk3YlpZdnVlVDZuTTZLVUJyVkc3bFNNYnhhN2tJaU1lM1p0ZjhWdFpRNWVHbVBjZ1plUllHREUxZzNYN0J6YXl2a2pQbmVFejRSMHJ3aTU0WU5BbzBXZXgtMG9FcENSVEpYT1F2emN5eFc0RnBDcm1lTzlaOXfSAdYBQVVfeXFMTW1BLVg5VEZiLUc4blVPSkNIZVJyVjlzdG5CRF9HYTE1dlRDZHB1UUNqNG1xLTVsTC1FWkEwb1JJV1h1b1p5cXJmcF9uaUJRTUszY1haX3BZN2IxSzBtNFpRSGFZemxRdnM1ZnVrNWtsZHhDV3FwbUhjT09MQkZhUEZpZUhNSWZhTzBqYWNCSkpZRGY4emY4ZnNucGRtSGdESkFwMkcxTVcyMkFYdk5HSGFGbURqR01OU0FnSXFXSkJzVTU3LVJ6SUdQNld5SFZia0hlVFZYdw?oc=5,NORMAL
2026-01-12,OSINT,"Reviving Kailash-Mansarovar yatra to ‘inject new impetus’ in India-China ties, direct flights to follow: Chinese Ambassador to India - The Hindu",Global Search: India-China border status,https://news.google.com/rss/articles/CBMilgJBVV95cUxNenlGODdDR0hLZ2FTYmw1RDhXQW5zdEtONUFzMHltdXhIaHFMXzg1UlRlOHZWRERwcjdZR1dQTW9TLURSbkk0cGliQWJsR1ljS0ZVY3RHNU90a1NMckl3RnVsaUt5anplajhRZGZobThuZ3FaU252eXkxdllsbUpYUHV0dTVsblotVmxmZFlmTk0zOG9YNnhzdGNmMUJnY3RwbmJ5bDIxMWNKNDJmeFAzT1NHbnhqZzBScDZUYlN6Z3pSRVJYbTVkZmI0ZHBpd1FGSl85a29GWDhQN1FMRmNpbExJeTI4Ym4xODEteV9fR1NQVC1TUjZfWmt2NVBhdmFjakx1WE1Gc0R3a25qOE1BbjB3UHJOZ9IBnAJBVV95cUxNSEJoeHFsRVBsTlJuR1poZXJxVUJ5ZERsdUtOTklUYTREdW5EODhFVGRnMjlRdUM2eWc2X3RFSUhGNjl6QXZFOXdEcGF4NUlMRG1ia25PM1M5VnB3Rmd5MFltQTdodXN5Y0JIb0Y4SHAyb0g0Xy1oaW1Mck5iWDdhZjdseWNjUE1XTEIzRlNGYk5GMDlvR21FaVQxQ0ROZTJRcmNuOTBlRjhGaE80aGFrTU5iT1J3YUdLd1VUbDl1eUhPX0hyNzF6N2VGbGFwSk8yaVVLQzQ0eFhjTFU3Q0hvWENzNDcwaFBfQ29TUTJBTzV0czVBM0dFUUtwb1N3dVFXa2lhTDVjNk93eHlUa0VqdVZrb2dnbWVic1pXag?oc=5,NORMAL
2026-01-12,OSINT,Significant improvement on border situation with China: Army Chief - The Statesman,Global Search: India-China border status,https://news.google.com/rss/articles/CBMitwFBVV95cUxOaEIyZlV3VDQ0amZxbjN3SGFUczkwaTV6WWxrd0JIMTRIRUlXMmYyOHJGVnRKdURNbi13ekZ0X2s5bWVCakE1cXR4Tml0c3JiSFlHVnpjeC1IOWdGX2NJZWdtMzJCSGhQejh6bVpGOHlRQl9yYjBkRzBZXy1WaXdpazJpcmVJX2JIandQbEVkbFQzRnoyRUgwcXlKcFBod0xjSU9FSmdKdEEtdy16M1dxRHhtU3BZZEHSAbwBQVVfeXFMT0lHaG5DcUVWdEY2bzlqSmpJUE05T21lNXpPeFhxSjd2b0FZdmdtX21nNl90bjhGTEFiYUFoSFdyUGhCVW1HNFNjbFZzS0NsOFZJX0NiUE5wOVR4UnlLTTFzdHNoN3ZKREt2eGR2YW9ha0VrUnVjSkoxMUJBUWt3YTNWZ1JiTVlJRWljOVBPMnpmOWpKTzhKUVRYdW53S2RsQXg1eVdpMy1SQlU2QlVhQ05jQnROSWM3em1neHI?oc=5,NORMAL
2026-01-12,OSINT,"India, China hold 'in-depth' talks on management of border's western section: Report - india.com",Global Search: India-China border status,https://news.google.com/rss/articles/CBMi_gFBVV95cUxPU3NQTnhIemNuZFpYXzY3UEJMNHZWU1JEZmhVVEZXS2J2ZlJHa1dPdTJZWHNfOTE0WGw3bUN5ZnJDLVc4UGFPQW5TZmFVYWRVQVJfWHVhVE1uQUtTYlZXZlFVR2ZuUWpuYkNET0lLRGhSN1lfeW9JYUJFNWFFRHYwdzB4ZW9IYlF5Sm1tSjNJTW5Ub2RJbnAtZUJfLXE4NURPa2tyTFVCMFNXWFBES0NPVjFHSGtIMGdkRjhHdnBxbUgwWElEN21naXktcVhFVlgzVk1jVjVuUGlSMzlZOV9TNk9HZGNZcG1UNG1CWl9JSHlEb3BnaG9RTzNKSWVpZ9IBgwJBVV95cUxPMW9KWFRFU0lOa05BNFpiMFp5Zl9JT1ZKSzdMUXU2bkpUSXBiaERuWE9CbHNrQVBEUkVLaGdIbVk3UmM4ZUxEU3poNXJwV0h6MHl4dWdhSzFrNkljc1pXZm1mdnV1ZFluYldJU0t1Zk9LUjk4eGtRMG50b2dBai14T3hrbjBfSWd4SjFEa3ZLMjJST1U1Zmk2cUxoaVNUQVBnZVdKclZOSEEtcUpoZ0VsNlJHRkxpTjlmYkJ4UGI0Ty1vbUYxMTdjVm54Ukp2OG1Ba3ZCcnRyOXBWQnE1QUZGQmFHMkRseWwwV3lCdlJtb1BRU21JQlN6clRZNEhRRkVISmtF?oc=5,NORMAL
2026-01-12,OSINT,"India and China review situation along LAC, discuss early resumption of Kailash-Mansarovar Yatra - ddnews.gov.in",Global Search: India-China border status,https://news.google.com/rss/articles/CBMivgFBVV95cUxOSWRfZkRqdldfbVk2SnA0X015TmRxbW9Pb19LM2xhZV8taXl0eTJiYzd4YUxxZEduLTNXa2hLYWZPdGdfWlhCNHdPX2N1SU8zbHZXeG1ONG0zTDZKSk5zUzhZeGtUdkRCNEQzcHFiZ3ZFWV9zclBRVUJKMDk4Qzc0M1VmbzU5OTlIUWRmOU1nVTlfcTVxOS1OcHVxSUZJZXdYN2FaWkY5czduT1NreDRwSC1KVDdza2ZRRjFrSGtn?oc=5,NORMAL
2026-01-12,OSINT,India-China Border Dispute: RTI Responses Shroud Territorial Truths - The Probe,Global Search: India-China border status,https://news.google.com/rss/articles/CBMipgFBVV95cUxOOUZDSzBmNC1xZ0RJcVRIMlQ4dUd4UW9PR3VmR3dOaFU4RERINDd2WkZmTGRFa1dGZkVZZHdpdkkxUXBlU1VqRFo5cE9qRGFldmRaM0RibGE1R2loT3VTVEJIYm9QbWNXUGRIb2YxNzZUNnhTZDhpelpiT3hFMzE5TUkyVTA4VEctMllXVTBCZkF4NE1iYXM5cElLb0tMaERsUFRfLUF3?oc=5,NORMAL
2026-01-12,OSINT,"China, India hold 34th Meeting of Working Mechanism for Consultation & Coordination on Border Affairs - Global Times",Global Search: India-China border status,https://news.google.com/rss/articles/CBMiYkFVX3lxTE1FeWxRZlp3ZVFkUjV3TVUtUjQ2d1lBRk5IcS1YTE5LcGo2ZWZHQ0Z0NEppeG1kQW1oUnBJUmowZDZBZHpsUzVSV29udGJ0YkpHSEo0enp5dkxYVUwzdjdTVnZR?oc=5,NORMAL
2026-01-12,OSINT,"India, China discuss situation in border areas, express satisfaction with prevalence of peace and tranquility - Mint",Global Search: India-China border status,https://news.google.com/rss/articles/CBMi7gFBVV95cUxQdGh3bmtSWEVTak9WaU5ldU15amF2Q09fMllSMkZUaGpaYWE2Z09VUk9NMnotUDN1WmJtMzJ3T2FIVDUwTVREWWVMVldnUHJlam9oN1M5QlZnSGxOSXdzdEV0NktUWW82N20xZ2pLbDBXbjY3Um9nQWhsRk5IalpiQlVkMzdjRHJ1NVVxaVBna0FBMkt0QXV1TDVtWGJOQVJCQi0xbmVObW5DdnRtdmxiWEN6YUZyTUxMRGoxdW1VOS1ZQnFJWkUwYk1HdmI4cHNpU3dHZGFEZXZ3eFFLNHVFYUpQdXNGcTRESXA3QkFn0gHzAUFVX3lxTE1BSkVPUndQVmJ2Z0UwUlkteWVWVDVRekZoYXJFRDNJeFo0aUNkdXhoZUNjOVFIZDRnQjRuOGtST1BabzhJM2hybzFjbG1uTkt6X3RPY3cxbi1uNHIwRjY4QmpORXdtaUpDQmM0TzJhQ0hHdlJQb1ZoOUlUeENEU2NBV0ZEMlZ5TWVhdTZ1a3dRbUl0Y2g1M1Q2WVV6S2pGOVpNNVBBbkhiZXJJSkI0SklwX1FJTTNTbTRVeTVJY3hFZ01Qb0JwNkxldDQydE9wNmItaVB5S3VHTW5ISVZ1YXBrWF9Gdnk1YTVnVUd6QUJZMTIzRQ?oc=5,NORMAL
2026-01-12,OSINT,"India-China WMCC Meeting Reviews LAC Situation, Discusses Cross-Border Cooperation - News On AIR",Global Search: India-China border status,https://news.google.com/rss/articles/CBMisAFBVV95cUxNYm56N1R6NkZYOGxpM2QySkpyQlQ0eFd0cTZGTmxvT3Vicjk5SFJDd3pha0xrWlh3ek5ybXc0dTlSWlZibVRaTlRaRkd3OVNERmZ6SjVuM1pDRDFsUTM1ZV9IX3lrajNDWkF4RW9KdTluX295RjV1ajFMMWRMMmxEN1ZxTTlzMWEydmQ2ZzVybVlJa1l4Smk5Z0lMWXVmWk9nb0VDMDNMSUtzRnNEb2pQbQ?oc=5,NORMAL
2026-01-12,OSINT,China says talks on border situation with India 'candid' - The Economic Times,Global Search: India-China border status,https://news.google.com/rss/articles/CBMivgFBVV95cUxQM3dKWlZ5UDZFU014TmxVZ3VQXzJIQnVwT0xOcUc0aG9TX3gwaUpPWUlLLVVHc1VJcGJMVFVqWlBoZHNTNllrY2doSnhOLUJuakk1dHNicG94eXBpWll5V1VXV19JNDJuazFuUFhiM1ZhbDZBcGJOUWlCSXoyLU1VbDZrWE5LVzJWQUgzQmdHdVFWOXNMVWV3QUZXejVZNUlGSTV5NkZMdjVITWVTZkdLOHRTYmdMaFpGb3JnOVFR0gHDAUFVX3lxTE5sd1libE9EZ3VoLWVLMjA4RXZZOGduSVdNWVZ1eXFiY2dwcFYyTE9PWVR5VGhzakN4b0Frd0tNTVRrU1VFcWRoY1l5cEpKdDBEeEF6RkRHNDlabFdmYlpRMkRObC1UMkFIX21iYWZBZWU3SkMzNUQ0VDdLenlqbnl1ZDBmbXFreUZFZFpfR3JMRU1hakJ5UHdnLU5fb1h2ZXBzTjA0bTJiWkFJSU5vYkFWckc0ejBSSHFvMVV4dG1TMmZtOA?oc=5,NORMAL
2026-01-12,OSINT,China Question Facing India After Pahalgam - orfonline.org,Global Search: India-China border status,https://news.google.com/rss/articles/CBMigwFBVV95cUxPZUFnMnVFcTFkbzRsNFdFQ0VLRWM3dFZHSHJfYXB3NFZkQTFqT1NpVnBDS2tXcnNJT0dUZHpLeU9UeHZYemdRTkhMUzhuOXkwT0NMZGtEaWJCb21tSnJzd2FTaWtlUkZ0OVBycnRaOThORWdoenVXdEJxNkNUcjRDLXRNOA?oc=5,NORMAL
2026-01-12,OSINT,"India, China review border situation ahead of special representatives talks - Business Standard",Global Search: India-China border status,https://news.google.com/rss/articles/CBMi-wFBVV95cUxOd3JUM284RVFCYlBrWnlKcGlhbXAxZkJWUTB4WUFJSFI2WHAtM1ExZERhRFdkWkdJZFd1YmFjalBUNmY1bkhVeHpra1d4VFgtSjk5RjF1OFJ4cVpKN3lnbGwyZlhYZTBsY1lVTTJBdWRTOGlyYUxtWUM1enByaVkwU0ZiTXZCLVF1ZjBRR0NFb0lBb0RqaURvTkVFOF9CcXVBSV9BRFo4dGNkT1lDaFFjdloyRk0tWXUyXzNPUTJLT01YNUxFY3lfYmNkSS1KUXNSVEF6emlLTENJYXUtTXl6Z1VJUEx0OVRibFpvMUlLWnc2SEh1dkJDWWUwVdIBgAJBVV95cUxNTkhaZ2Y1NVEya3JSNjViVW5qQzFuWVlMcTBvN1dFVGpmc0VuYUZ2dVNMbHBvQjdqQnozLXoxYkNIOWdBRFV0RWY1WGQya2thbEVzOXdKZkVTNmhiSzVOTEZPTHZOVGV0MkVDZ21oNHZ4R2haZFBVek1BTDRsc2ptbm42OGpPNGxBUGpqVkJ6d0Z5MUEzSzVRZXdhaS1HUVpJRzA4T05CLUliamtpZjJPWVI1QmhuSm1wZjFYcnZOZVB3UDloT0V2UGpHQjFXaU9TSUdxeUJJakk1LUVjV3B5OWhJRmZTV3BPcEtTQjR2NUotUkhFcmNUdlZ1THlHbTYy?oc=5,NORMAL
2026-01-12,OSINT,"Indian, Chinese officials review situation in border areas - Tribune India",Global Search: India-China border status,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQYXZKd2xwREVSS0pTVzc3bndCNnhwSHQyQmk4a3NySUVCMVFlODZ2bDAyeUJueUJpcEtoOFU2Mk4zRlphN1Jib0VnT2JkUHNUQVMtUmVxNUxqbEdMUXFraUpLQUtKaFd5YjdPRzJqUWhmUXVXeWg1RzFkS244UjB1MEFxeTNxN2I4aUVhcXZ1YTh0MnFWM0JmMnFhc3JSZk9NWUNMUWdDeW1ld9IBrgFBVV95cUxQUEZMeENXZjgxWUt0alJiMThBbG55T2FIV29WN3JVeU00S3dmT3JQcF9hM1dLaXRoMjhseGQ1MWIxWXMwTExvNC1IWHdyYTFKM0ZVdUh0RFAydjRkMXozeFZoRWNjTGF3VjVzelRJWGwwemtEWDZhcjZKNkhPVVhET0hUR3dpN0RRWGlfa210X1RUYVlacTN5Q3kwQmt4cm8zUGhJQzV5S2ZDSmxTS3c?oc=5,NORMAL
2026-01-12,OSINT,"After 24 Rounds of Talks, India-China Finally Edge Towards Quiet De-escalation - The Quint",Global Search: India-China border status,https://news.google.com/rss/articles/CBMihgFBVV95cUxPbHhnOTgzWUFxMEUzOWdvU01tYWlFSWJIamY1Y2hMZnM3RTRqWVVNWlJac2VZUnNtTnBZMEtWaFRzaW9XTENOMnhSUnFTQklRVkhVWUpXR0taeTFEMnItSTB5V3oxUG5TNUpiZVYxNHZXNFVxQW4xa05xanAyWjkzTkNVd0lRQdIBkwFBVV95cUxNVEwwOW45SzZETld0RE45OVZsZ3pJMGU4MHl1ZDM3bmVJdF9Ib2FCQ0FJOGZLeEh0UDJTUTJWdzNyemdxcU85RjZISEwtYWp0ZkhfcGo0bmpKdlJCX2lyc0JDbW81WkJJZGJMQWVDV2dpbWdkTnJiRkpmbHJZTVo3S3RaRnFzSDNNYkdJbXk3UmNPdVk?oc=5,NORMAL
2026-01-12,OSINT,"India and China are partners, not rivals, Modi and Xi say - Reuters",Global Search: India-China border status,https://news.google.com/rss/articles/CBMimwFBVV95cUxPS2Z5NldDeTJRb1ZPSVhhdXJvLWJaUnRCbzdCeE55RjNlVkJKUjhnQV9VV0RJMi02eTN3MmM3aW9FbFBybThXVk4wLXVsNjVtY1F6RTRjdFk2LWkxM09XRVRZUm83WkNQQWI1ZmhLVDJETGlmN3hMWjgxZnhFb0wtaHIzZGZVVmFjdWN4MmhkY3FMdUVGa0VENms3MA?oc=5,NORMAL
2026-01-12,OSINT,China urged to monitor disputed border as India upgrades road to move tanks - South China Morning Post,Global Search: India-China border status,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPd0RUblZVak9ycjJXSkVDUEc5SGVqaHhaUWR1NVJyOTR0d1JDUllIMXBxMUZ5MjB6bE42QWdBREswVDVSdWxwdDlYQmt0OGxFLUNNa2F0T05JSl9CNUZua1VscVk2LS1kanJVSW1fNkhaUlA1OHFWRGVuUlhRN25tQ0hPMVhPSXZaUWc2WVZpXzk0ZDYzYS1HZXN4bFFQMjB0YmduZXlkeXM5QjVUdFlZWnB6aHpxQXEzc3czNDNFbjVjMGVLZmo2QtIByAFBVV95cUxPV2hzalA2dW5xVEFOV3ZHWFd3YTJMYkdoeldmOEhISldJVFFVdktiVDBVSkdyUXM5Y0RLbTNkRnRnc3pSUGVaQkNIVFd4UVVoQkJRUW0xQkJoN3lHMEQ4TmlDWmNLZjc2UjVCY09SS1N0Y0FDSzRWSnZKLTFFbHJjc3pfRUJpUTZoQnhJTGRDdTgtczh4WWdBdmtCTkVfMUZiNW1Ha1pPVm5EYS1aWXFxTzUyZ3FqNkN3YnJIOE5qcHNfX0c0NC0wcA?oc=5,NORMAL
2026-01-12,OSINT,"With summer approaching, will the India-China border still see friction post-disengagement? - The Indian Express",Global Search: India-China border status,https://news.google.com/rss/articles/CBMivgFBVV95cUxOU1FfUmN4ZDk2R1J4MjBjZDdvSEt5TmFoS2xTU0Q4cVNoWThRYmg0akhlazVkcW0xeGF0LXNXR2FtZlNPMzR0Mm14RzJ3RE1VUTI4YldZNG9ONTMwd18tZmotX3A1NHViME1ibDdlbF9QeElvaXl6OWlHOXR4Q0xyYmd1cUd3YldHSi1Xck85S1ZrQUJpcHJqWXVjQ0ltX3JUbEJQSlY1MzdubWUxbnB5UVJaOFJGd3JMbEtUZnpn0gHEAUFVX3lxTFBMTDE5TV9ja2s1WXRYQVNGOUtOR1VTY2FWLV9QR0F6Zm14Q1pIdk5pVXpUWlZqTExTZFZJSTlUb1FjeXh1WmxMeVU2LU9vdzhxWmJHYTBKZjlJTjhDR0tPMDRnY1QyRUVibUlJdVlJaDdfY2FDUUtEMHRiUlROSHNEWmpmdy1RWDJkd1dQajNZNGhqSU9GVDhBNTFsNW5aVzZQUTlHZUVjVV9hcWNGc0pKeFdTa05IVUJLUnAtNTdkOGFub0E?oc=5,NORMAL
2026-01-12,OSINT,"'China took 4,000 km, we’re cutting cake,' says Rahul Gandhi; BJP hits back with 'soup' jibe - Times of India",Global Search: India-China border status,https://news.google.com/rss/articles/CBMi5gFBVV95cUxPbFQyZDVRUjlqam9XVGhsb05xWW1CRldvcmdxVTBRTzNyOUttX2QwS3k5MVNyQTlVS1BNLU42eWZ2Zm1GWnhJZE12ai1OamJSQmVlRlhHZklxV1VCZ2lNdDRqQk55cWNaZDVBSi04RzRlaE4zR29qSzN4dThEVFBWOE1FSkRpblhraEVSSkVoRzRqbnZGTjhJN1ZXWXRVeGxUZFVSRE5WR3dJMGh1X2xxVVN1N2ppYk9VNVItQktTOUlsM2lDZV9tOUxaT3BYWE9UUl9icVQ2VWMtR25SRHpzNFdZb0hNQdIB6wFBVV95cUxOanIyZ3g0enNyQzk0WldjSTlsUExjend3bUUzODZoNTNxeVZtczkydm52SEVXdVpVeTZJZWR4d20yQ3BIMGY1djJ0Yi15ZzlDZzNmcWlBWkhyMTdLOWdsMmVtT21RNzZDaU10b05TZUpWQzNkM1hFZ1hYT2FhM2VIYklYdkFwQ1B0MVdYTWJWMXd4N3BMQ3E0Qzg5S0NldzlHY0R3cE5jbkU3SkMxcHA3Mzc0Y3hFS1daMEUwbFJIdUpvQmJEZmtHUEZZeHBobmVKUmc5eXJNQlluMU1YZzcyVWgxZTVwSTZvOGZZ?oc=5,NORMAL
